Date,Open,High,Low,Close,Volume,Adj Close
2007-05-01,102.06,103.17,102.05,103.17,8670100,92.02
2007-05-02,102.8,103.14,102.13,102.22,6820300,91.17
2007-05-03,101.75,103.0,101.35,102.8,7302200,91.69
2007-05-04,102.75,103.03,102.25,102.96,5464800,91.83
2007-05-07,102.76,103.17,102.4,103.16,5620100,92.01
2007-05-08,102.42,103.39,102.21,103.29,5965000,92.49
2007-05-09,103.93,104.75,103.7,104.38,8408100,93.46
2007-05-10,103.82,105.11,103.71,104.68,8959800,93.73
2007-05-11,104.69,105.99,104.67,105.98,6026100,94.9
2007-05-14,105.81,106.25,104.79,105.57,5732600,94.53
2007-05-15,105.4,105.8,104.7,104.83,6104200,93.87
2007-05-16,105.1,105.89,104.53,105.87,5613500,94.8
2007-05-17,105.61,106.23,104.73,105.31,7706400,94.3
2007-05-18,105.84,108.05,105.6,107.99,9857500,96.7
2007-05-21,107.67,108.0,106.87,107.04,7512200,95.84
2007-05-22,106.95,107.25,106.01,106.7,5313300,95.54
2007-05-23,106.8,107.0,105.25,105.58,4396900,94.54
2007-05-24,105.45,105.98,103.57,103.95,6926300,93.08
2007-05-25,103.9,105.43,103.85,105.18,6123000,94.18
2007-05-29,105.57,106.63,105.3,105.91,5420300,94.83
2007-05-30,105.4,107.1,105.21,106.93,7401000,95.75
2007-05-31,107.26,107.67,106.0,106.6,5097700,95.45
2007-06-01,106.62,107.24,106.02,106.54,5289200,95.4
2007-06-04,106.5,106.59,105.58,106.23,4569900,95.12
2007-06-05,106.55,106.55,105.54,105.84,5244200,94.77
2007-06-06,105.5,105.51,102.39,102.41,30770700,91.7
2007-06-07,102.46,103.17,101.56,101.8,14384600,91.15
2007-06-08,101.8,103.21,101.75,103.07,8216300,92.29
2007-06-11,102.87,104.0,102.5,103.22,7903100,92.42
2007-06-12,103.11,103.18,102.15,102.34,5578400,91.64
2007-06-13,102.85,103.26,102.1,103.12,6437600,92.33
2007-06-14,103.1,104.24,102.81,103.85,5165600,92.99
2007-06-15,104.22,105.19,103.88,105.09,9432300,94.1
2007-06-18,105.27,105.65,104.89,105.33,6359200,94.31
2007-06-19,104.93,106.66,104.9,106.5,5754000,95.36
2007-06-20,106.5,107.02,105.95,106.0,6541500,94.91
2007-06-21,105.77,107.0,105.61,106.6,5587800,95.45
2007-06-22,105.96,106.44,104.44,104.44,10808500,93.52
2007-06-25,104.73,105.77,104.5,105.1,8476400,94.11
2007-06-26,105.1,106.06,104.82,105.33,5229600,94.31
2007-06-27,104.75,105.47,104.4,105.43,5403800,94.4
2007-06-28,105.52,106.92,105.22,105.95,5430900,94.87
2007-06-29,105.96,106.58,104.1,105.25,7018400,94.24
2007-07-02,105.39,105.8,104.58,105.01,4701300,94.03
2007-07-03,105.5,107.08,105.24,106.58,4217900,95.43
2007-07-05,106.31,108.39,105.98,108.05,6670900,96.75
2007-07-06,107.79,109.66,107.66,109.03,8977200,97.63
2007-07-09,108.73,109.35,108.2,108.97,6046300,97.57
2007-07-10,108.55,109.15,108.25,108.63,6209300,97.27
2007-07-11,108.3,109.6,108.25,109.1,5887800,97.69
2007-07-12,109.35,109.65,108.22,109.28,9544100,97.85
2007-07-13,108.75,109.2,108.1,108.6,7124100,97.24
2007-07-16,108.57,110.04,108.42,109.66,8864200,98.19
2007-07-17,109.66,111.47,109.45,110.77,7619900,99.18
2007-07-18,110.25,111.88,110.04,111.08,10154100,99.46
2007-07-19,115.0,116.48,114.65,115.86,17281600,103.74
2007-07-20,114.85,115.86,113.94,114.81,11706300,102.8
2007-07-23,114.88,116.43,114.85,116.38,8040900,104.21
2007-07-24,115.32,117.0,115.02,116.17,10499300,104.02
2007-07-25,116.19,118.38,115.24,118.1,11340000,105.75
2007-07-26,117.01,118.82,115.52,116.53,16822100,104.34
2007-07-27,116.62,117.95,115.62,115.62,18138700,103.53
2007-07-30,115.0,115.75,113.52,114.52,15095400,102.54
2007-07-31,114.72,114.72,110.02,110.65,17816200,99.08
2007-08-01,110.39,112.73,110.06,112.04,12359700,100.32
2007-08-02,112.1,114.05,111.5,113.23,11318900,101.39
2007-08-03,113.24,114.18,111.7,111.89,9571300,100.19
2007-08-06,111.97,113.89,111.7,113.89,7245500,101.98
2007-08-07,113.02,114.17,112.25,113.53,8021400,101.66
2007-08-08,114.3,114.6,112.26,112.98,7681400,101.52
2007-08-09,110.77,114.49,110.73,110.73,9086000,99.5
2007-08-10,109.75,113.5,109.7,112.64,9592200,101.22
2007-08-13,112.99,113.95,112.31,112.71,6135500,101.28
2007-08-14,112.83,113.15,111.74,112.05,5615600,100.69
2007-08-15,111.0,112.85,109.91,111.23,11640200,99.95
2007-08-16,110.98,111.42,103.7,109.69,16723000,98.56
2007-08-17,111.87,112.67,108.66,110.9,15274600,99.65
2007-08-20,110.9,111.1,109.13,109.22,9839800,98.14
2007-08-21,108.9,110.11,108.08,109.04,8458500,97.98
2007-08-22,110.09,110.5,109.15,110.0,6329700,98.84
2007-08-23,110.4,111.68,110.01,111.45,8271000,100.15
2007-08-24,111.45,113.25,110.81,113.24,7058700,101.75
2007-08-27,113.0,113.85,112.8,113.44,4921800,101.93
2007-08-28,112.9,113.59,111.63,112.0,6006600,100.64
2007-08-29,112.88,114.98,112.07,114.57,7049800,102.95
2007-08-30,113.62,116.0,113.62,115.37,7756100,103.67
2007-08-31,115.99,117.35,115.55,116.69,6883600,104.85
2007-09-04,116.34,118.89,116.15,118.19,8070500,106.2
2007-09-05,117.48,118.15,116.55,117.88,6555500,105.92
2007-09-06,117.92,118.75,116.24,117.62,6778600,105.69
2007-09-07,116.2,116.97,115.33,115.55,7511700,103.83
2007-09-10,116.15,117.5,115.32,115.8,6118300,104.06
2007-09-11,116.35,117.78,116.04,117.35,8098700,105.45
2007-09-12,116.95,117.4,115.69,116.0,6287200,104.23
2007-09-13,116.3,117.0,115.74,115.95,4802700,104.19
2007-09-14,115.05,116.0,114.65,115.13,6904400,103.45
2007-09-17,114.7,115.25,114.3,114.52,5022400,102.9
2007-09-18,115.0,116.78,114.83,116.63,7839500,104.8
2007-09-19,116.9,117.19,115.78,116.67,10311200,104.84
2007-09-20,116.27,117.65,116.2,116.86,5806400,105.01
2007-09-21,117.89,118.1,116.35,116.78,9097300,104.94
2007-09-24,116.9,117.43,115.85,116.25,5734300,104.46
2007-09-25,116.02,117.59,115.79,116.51,7045200,104.69
2007-09-26,116.94,118.08,116.75,117.3,6695200,105.4
2007-09-27,117.5,118.21,117.04,117.71,5834500,105.77
2007-09-28,117.14,118.5,117.1,117.8,7720200,105.85
2007-10-01,117.61,119.5,117.5,119.03,6777300,106.96
2007-10-02,119.31,119.6,118.14,118.36,6911500,106.36
2007-10-03,117.65,117.84,116.28,116.4,7914100,104.59
2007-10-04,116.2,116.75,115.0,115.69,6177500,103.96
2007-10-05,116.17,116.71,115.47,116.3,5749400,104.5
2007-10-08,116.1,118.23,115.88,117.77,4822900,105.83
2007-10-09,117.85,118.5,116.42,118.3,5670600,106.3
2007-10-10,118.0,118.8,117.68,118.62,5913800,106.59
2007-10-11,118.99,121.46,117.37,118.05,13018800,106.08
2007-10-12,118.5,118.89,117.28,117.81,5656200,105.86
2007-10-15,117.95,118.37,116.75,118.03,6267300,106.06
2007-10-16,118.02,119.94,117.5,119.6,11527300,107.47
2007-10-17,118.01,118.01,114.15,115.78,18100500,104.04
2007-10-18,114.82,116.41,114.44,114.8,7736500,103.16
2007-10-19,113.98,114.93,111.8,112.28,10327200,100.89
2007-10-22,110.97,113.88,110.96,113.37,7576900,101.87
2007-10-23,113.78,114.8,113.5,114.68,5562900,103.05
2007-10-24,114.2,114.45,111.68,112.95,8072600,101.49
2007-10-25,113.32,114.4,111.69,112.81,6519900,101.37
2007-10-26,113.0,114.0,112.07,113.73,5030300,102.19
2007-10-29,113.9,115.01,113.85,114.8,5103200,103.16
2007-10-30,114.5,114.9,113.75,114.12,4015500,102.55
2007-10-31,114.75,116.25,113.28,116.12,7216800,104.34
2007-11-01,115.5,116.09,113.32,113.65,7594400,102.12
2007-11-02,114.42,115.15,113.57,114.59,6114800,102.97
2007-11-05,115.11,115.11,112.83,113.4,7155300,101.9
2007-11-06,113.49,113.95,111.67,113.17,7299700,101.69
2007-11-07,113.56,113.64,110.9,111.08,7087000,100.17
2007-11-08,105.65,110.32,103.99,106.11,23092200,95.69
2007-11-09,104.92,104.92,99.27,100.25,18084100,90.4
2007-11-12,101.89,104.19,100.7,101.45,13553600,91.48
2007-11-13,102.73,105.74,102.5,105.27,10777900,94.93
2007-11-14,106.12,106.42,102.84,103.44,8453600,93.28
2007-11-15,103.24,105.64,103.05,103.6,8023600,93.42
2007-11-16,104.51,105.0,103.25,104.79,9294000,94.5
2007-11-19,104.34,105.39,101.34,102.22,9502200,92.18
2007-11-20,102.59,104.97,101.38,103.42,8393400,93.26
2007-11-21,101.41,104.09,101.41,102.22,7097200,92.18
2007-11-23,103.1,104.14,102.32,104.05,2827700,93.83
2007-11-26,104.26,105.15,101.72,101.97,7340700,91.95
2007-11-27,102.7,104.58,101.5,103.83,9117500,93.63
2007-11-28,104.82,108.27,104.36,107.37,9397700,96.82
2007-11-29,107.24,107.87,106.25,107.5,7813800,96.94
2007-11-30,108.57,109.19,103.93,105.18,12900200,94.85
2007-12-03,105.55,107.14,104.58,105.83,7918800,95.43
2007-12-04,105.41,107.42,104.72,106.63,6361800,96.15
2007-12-05,107.83,108.52,106.98,108.16,6090400,97.53
2007-12-06,108.0,110.0,107.93,109.7,5315500,98.92
2007-12-07,109.68,110.0,107.95,108.86,5985500,98.17
2007-12-10,109.38,110.26,109.0,109.39,4442200,98.64
2007-12-11,109.34,110.4,106.46,106.99,8439700,96.48
2007-12-12,109.17,110.2,107.38,108.47,7879800,97.81
2007-12-13,108.0,108.64,106.94,108.18,6252800,97.55
2007-12-14,107.31,107.56,104.1,105.77,9711200,95.38
2007-12-17,105.37,105.99,104.0,104.53,7131100,94.26
2007-12-18,105.08,106.97,104.13,106.31,8042000,95.87
2007-12-19,106.54,108.38,105.87,107.14,7031100,96.61
2007-12-20,107.78,109.49,107.61,108.84,8030900,98.15
2007-12-21,109.9,111.16,109.15,111.05,13246600,100.14
2007-12-24,111.2,112.0,110.55,111.65,2342400,100.68
2007-12-26,110.9,112.19,110.9,111.56,3849400,100.6
2007-12-27,110.53,111.3,109.49,109.6,4513600,98.83
2007-12-28,110.76,110.76,109.11,110.09,5834500,99.28
2007-12-31,109.51,110.0,107.26,108.1,5732300,97.48
2008-01-02,108.99,108.99,104.17,104.69,9503500,94.41
2008-01-03,104.83,105.57,103.98,104.9,7528900,94.59
2008-01-04,103.95,103.95,100.48,101.13,11034600,91.2
2008-01-07,100.25,101.0,99.03,100.05,12650400,90.22
2008-01-08,100.05,100.38,97.17,97.59,9434400,88.0
2008-01-09,97.76,99.15,97.16,98.31,10922100,88.65
2008-01-10,97.39,100.86,97.15,99.92,10634700,90.1
2008-01-11,99.2,99.46,97.04,97.67,8959900,88.08
2008-01-14,105.01,105.59,101.33,102.93,18009400,92.82
2008-01-15,102.03,104.64,101.23,101.83,11629500,91.83
2008-01-16,100.14,102.86,100.14,101.63,12681700,91.65
2008-01-17,102.0,103.45,100.05,101.1,11934000,91.17
2008-01-18,106.72,106.72,102.5,103.4,23871700,93.24
2008-01-22,98.55,103.09,98.55,101.22,15129500,91.28
2008-01-23,99.63,106.34,98.5,106.1,19588100,95.68
2008-01-24,106.38,107.51,104.68,106.91,13025700,96.41
2008-01-25,107.79,107.79,104.1,104.52,10025400,94.25
2008-01-28,104.44,105.77,103.83,104.98,7858500,94.67
2008-01-29,105.5,106.8,104.6,106.1,6616200,95.68
2008-01-30,105.85,107.65,104.86,105.65,7431100,95.27
2008-01-31,104.21,107.97,103.7,107.11,9054600,96.59
2008-02-01,107.16,109.4,105.86,109.08,8047100,98.36
2008-02-04,108.67,109.0,107.23,107.93,5985500,97.33
2008-02-05,107.06,108.05,104.68,105.02,9048900,94.7
2008-02-06,105.05,106.49,103.58,103.59,8265700,93.77
2008-02-07,102.89,104.0,100.6,102.34,11255800,92.64
2008-02-08,102.19,103.67,102.07,103.27,6085600,93.48
2008-02-11,103.05,105.55,102.87,105.14,6098300,95.17
2008-02-12,105.16,107.33,104.7,106.53,7650200,96.43
2008-02-13,107.13,108.93,106.8,108.42,6608200,98.14
2008-02-14,107.94,108.5,105.5,106.13,7340600,96.07
2008-02-15,105.27,106.25,105.0,106.16,6235600,96.1
2008-02-19,106.94,107.62,104.64,105.0,7376400,95.05
2008-02-20,105.43,108.21,104.53,107.85,7671000,97.63
2008-02-21,108.1,109.6,106.43,106.93,8328000,96.79
2008-02-22,107.14,108.48,105.71,108.07,7917200,97.83
2008-02-25,107.43,110.32,107.43,110.08,8158000,99.65
2008-02-26,109.52,114.99,109.05,114.38,18651500,103.54
2008-02-27,113.84,116.63,112.91,116.46,11854900,105.42
2008-02-28,115.6,115.9,114.56,115.24,7227200,104.32
2008-02-29,114.04,115.14,113.35,113.86,8475100,103.07
2008-03-03,113.86,114.81,113.48,114.23,6335700,103.4
2008-03-04,113.4,115.72,112.75,115.71,8593300,104.74
2008-03-05,116.41,116.41,114.25,115.39,8434200,104.45
2008-03-06,115.06,115.15,112.25,112.52,8018400,101.85
2008-03-07,111.85,114.75,111.8,113.94,8124900,103.14
2008-03-10,113.12,115.99,113.12,114.01,9747300,103.2
2008-03-11,115.8,116.56,114.04,116.49,10480600,105.45
2008-03-12,116.44,118.0,115.11,117.07,9083200,105.97
2008-03-13,115.69,116.78,113.64,115.91,9548900,104.92
2008-03-14,116.07,116.52,112.69,115.23,9734600,104.31
2008-03-17,113.0,117.04,113.0,115.55,9280300,104.6
2008-03-18,116.6,118.43,113.81,118.41,9966500,107.19
2008-03-19,118.29,118.5,116.65,116.94,9314400,105.86
2008-03-20,117.09,118.48,116.65,118.33,11417900,107.11
2008-03-24,118.57,119.79,118.13,119.06,8398000,107.77
2008-03-25,119.1,119.1,117.15,117.97,8443600,106.79
2008-03-26,117.59,117.97,114.96,116.91,9617100,105.83
2008-03-27,116.02,116.2,114.51,115.52,8437200,104.57
2008-03-28,115.86,116.75,114.21,114.57,6600900,103.71
2008-03-31,114.15,115.87,113.34,115.14,9707200,104.23
2008-04-01,115.2,118.37,114.97,116.49,11875400,105.45
2008-04-02,116.84,116.88,113.98,114.81,8007600,103.93
2008-04-03,114.35,116.82,113.86,116.02,7052900,105.02
2008-04-04,116.05,116.58,114.6,115.76,5733200,104.79
2008-04-07,116.37,117.37,115.82,116.31,6181200,105.29
2008-04-08,115.72,116.88,115.28,116.27,7283300,105.25
2008-04-09,116.5,117.72,115.72,116.77,6819100,105.7
2008-04-10,116.93,119.22,116.88,118.78,9149300,107.52
2008-04-11,117.31,117.8,115.51,116.0,9556800,105.0
2008-04-14,116.2,117.94,115.95,117.28,7745600,106.16
2008-04-15,117.1,117.67,115.54,117.17,8642000,106.06
2008-04-16,118.15,120.47,117.17,120.47,19317700,109.05
2008-04-17,122.39,123.72,120.7,123.08,18999100,111.41
2008-04-18,123.92,125.0,123.15,124.4,12490800,112.61
2008-04-21,123.62,124.51,122.05,124.35,6952800,112.56
2008-04-22,123.87,124.35,123.01,123.67,5417500,111.95
2008-04-23,123.69,124.78,122.64,123.6,7593300,111.88
2008-04-24,123.38,124.9,122.73,124.19,5996700,112.42
2008-04-25,124.5,124.5,122.06,123.08,6313400,111.41
2008-04-28,122.61,123.05,121.64,121.69,5605200,110.16
2008-04-29,122.04,123.2,122.04,122.85,7226000,111.21
2008-04-30,123.34,123.5,120.5,120.7,8128300,109.26
2008-05-01,121.06,124.43,121.06,123.61,8230200,111.89
2008-05-02,123.3,124.0,121.76,123.18,6916600,111.5
2008-05-05,122.29,123.25,121.74,122.03,6359300,110.46
2008-05-06,121.5,123.34,120.78,122.82,5910400,111.18
2008-05-07,122.78,124.98,122.41,124.14,11406800,112.83
2008-05-08,124.2,125.17,123.7,124.92,9794000,113.54
2008-05-09,124.37,124.65,123.63,124.06,5502900,112.76
2008-05-12,123.82,125.99,123.56,125.24,8666800,113.83
2008-05-13,125.12,126.7,125.03,126.58,9693400,115.05
2008-05-14,126.52,128.83,126.2,127.52,8888300,115.9
2008-05-15,127.33,128.68,126.9,128.46,7227900,116.76
2008-05-16,128.46,128.48,126.8,127.82,6372100,116.18
2008-05-19,127.68,128.21,126.05,126.49,6385200,114.97
2008-05-20,126.05,126.05,124.45,125.18,7017700,113.78
2008-05-21,125.05,126.4,123.02,123.62,8333900,112.36
2008-05-22,123.55,125.35,123.55,124.7,5031300,113.34
2008-05-23,124.35,124.91,123.77,124.2,4701500,112.89
2008-05-27,124.01,127.38,124.0,127.32,6989200,115.72
2008-05-28,127.5,129.54,126.99,129.54,9875600,117.74
2008-05-29,128.76,129.99,128.66,129.71,7561500,117.89
2008-05-30,129.22,129.99,128.8,129.43,8652900,117.64
2008-06-02,128.49,129.37,126.7,127.36,7599300,115.76
2008-06-03,127.47,129.0,127.46,127.84,7238200,116.2
2008-06-04,127.87,128.5,126.45,127.55,6432300,115.93
2008-06-05,127.41,129.04,127.2,128.47,6153300,116.77
2008-06-06,127.77,128.14,124.74,124.94,7866700,113.56
2008-06-09,125.38,126.18,124.06,125.86,5584000,114.4
2008-06-10,124.88,126.72,124.63,125.94,5384200,114.47
2008-06-11,125.9,125.9,122.86,123.25,7207200,112.02
2008-06-12,123.85,125.09,123.13,123.85,6748600,112.57
2008-06-13,124.42,126.57,124.15,126.15,6379600,114.66
2008-06-16,125.46,127.14,124.65,126.71,6280200,115.17
2008-06-17,127.1,127.1,124.62,125.1,5277900,113.7
2008-06-18,124.55,125.43,123.7,124.16,6614700,112.85
2008-06-19,123.67,125.62,122.36,125.02,7570200,113.63
2008-06-20,124.81,125.02,122.5,122.74,9624900,111.56
2008-06-23,123.0,124.5,122.4,123.46,5852300,112.21
2008-06-24,123.08,124.25,121.9,123.46,7552900,112.21
2008-06-25,123.67,125.83,123.2,124.58,7131500,113.23
2008-06-26,123.43,123.82,120.76,121.13,9710600,110.1
2008-06-27,121.02,122.05,118.26,120.05,11660400,109.11
2008-06-30,120.03,120.22,118.15,118.53,8439000,107.73
2008-07-01,117.5,119.36,116.6,119.27,10069400,108.41
2008-07-02,118.41,120.55,118.12,119.1,8093200,108.25
2008-07-03,119.95,120.78,117.89,119.54,6115200,108.65
2008-07-07,119.62,122.64,119.62,121.5,9131100,110.43
2008-07-08,120.55,123.99,120.55,123.88,9813300,112.6
2008-07-09,124.21,124.5,120.4,120.4,9506700,109.43
2008-07-10,120.66,123.54,120.66,123.18,10053600,111.96
2008-07-11,121.8,123.74,120.57,122.12,8841400,111.0
2008-07-14,123.51,124.25,121.24,121.54,8317400,110.47
2008-07-15,121.0,124.5,119.9,123.2,10710500,111.98
2008-07-16,122.81,126.89,122.25,125.94,9898800,114.47
2008-07-17,126.39,126.96,124.0,126.52,12298200,115.0
2008-07-18,125.81,130.0,125.42,129.89,18317800,118.06
2008-07-21,129.83,129.9,127.64,128.66,7779600,116.94
2008-07-22,127.5,130.0,127.26,130.0,11428600,118.16
2008-07-23,129.78,130.33,128.29,129.52,10230300,117.72
2008-07-24,129.06,130.93,128.8,130.0,8946300,118.16
2008-07-25,129.0,129.9,128.0,128.53,7565500,116.82
2008-07-28,127.69,128.44,126.13,126.25,6096800,114.75
2008-07-29,126.54,128.17,126.25,127.66,5979400,116.03
2008-07-30,128.12,129.0,127.09,128.86,5826100,117.12
2008-07-31,128.1,129.5,127.74,127.98,5857300,116.32
2008-08-01,128.52,129.3,126.28,126.64,4939700,115.1
2008-08-04,126.77,128.1,126.25,127.56,5994900,115.94
2008-08-05,128.2,128.9,127.08,128.87,6969900,117.13
2008-08-06,128.45,129.5,127.75,129.16,6253800,117.85
2008-08-07,128.3,129.97,127.9,129.05,6633500,117.75
2008-08-08,128.5,129.88,127.63,128.81,8561800,117.53
2008-08-11,128.43,128.43,125.75,126.6,7490400,115.52
2008-08-12,126.01,126.5,124.4,125.22,6996800,114.26
2008-08-13,125.0,126.99,124.75,125.8,5857800,114.79
2008-08-14,125.01,128.25,124.8,126.94,6813000,115.83
2008-08-15,127.07,127.19,125.35,126.36,5566200,115.3
2008-08-18,126.49,127.0,123.68,124.59,5970000,113.68
2008-08-19,123.63,124.79,122.01,122.56,9311600,111.83
2008-08-20,123.5,123.97,122.01,122.51,6871600,111.78
2008-08-21,121.58,123.43,121.55,122.99,6315000,112.22
2008-08-22,123.3,125.35,122.8,124.93,5989200,113.99
2008-08-25,124.48,124.93,122.7,122.86,5827400,112.1
2008-08-26,122.58,122.85,121.5,122.5,6218200,111.78
2008-08-27,122.42,124.85,122.18,123.38,5843800,112.58
2008-08-28,124.06,125.45,123.58,124.58,5448200,113.67
2008-08-29,123.71,123.99,121.63,121.73,7156000,111.07
2008-09-02,122.87,124.0,117.9,118.41,11749800,108.04
2008-09-03,118.34,118.65,115.15,118.34,11316600,107.98
2008-09-04,117.99,118.9,114.9,115.0,10133800,104.93
2008-09-05,114.15,115.09,113.17,114.33,8811400,104.32
2008-09-08,118.0,118.28,115.14,117.29,10452800,107.02
2008-09-09,117.78,118.1,115.0,115.04,8106300,104.97
2008-09-10,116.4,119.95,116.1,118.04,11852200,107.71
2008-09-11,116.6,119.37,116.11,119.2,9737400,108.76
2008-09-12,118.66,119.28,116.82,118.97,6635100,108.55
2008-09-15,115.36,118.41,115.19,115.19,9908300,105.11
2008-09-16,113.73,117.64,113.32,116.05,13673200,105.89
2008-09-17,114.79,115.5,110.61,111.47,12298000,101.71
2008-09-18,112.91,118.59,111.04,115.12,15995000,105.04
2008-09-19,119.59,124.0,117.5,118.85,14432600,108.44
2008-09-22,118.45,120.14,116.02,116.21,8844000,106.04
2008-09-23,116.21,118.17,114.14,115.36,8012800,105.26
2008-09-24,116.93,118.17,114.26,116.46,6574100,106.26
2008-09-25,117.75,121.99,116.12,120.11,6539200,109.59
2008-09-26,117.21,121.01,117.01,119.42,4760500,108.96
2008-09-29,117.44,118.43,109.95,114.46,9586700,104.44
2008-09-30,115.83,116.96,111.81,116.96,18991900,106.72
2008-10-01,115.51,116.8,107.75,110.13,13134400,100.49
2008-10-02,108.48,109.97,103.04,104.74,11458200,95.57
2008-10-03,105.16,110.95,103.03,103.44,9637900,94.38
2008-10-06,101.21,103.0,96.6,100.62,11521400,91.81
2008-10-07,101.5,102.62,94.24,95.65,11416100,87.28
2008-10-08,91.51,97.48,89.98,90.55,17980400,82.62
2008-10-09,95.29,95.31,88.23,89.0,21293600,81.21
2008-10-10,87.41,91.66,83.51,87.75,24637400,80.07
2008-10-13,90.44,93.61,86.95,92.21,17101600,84.14
2008-10-14,96.42,99.0,92.0,93.6,15114200,85.41
2008-10-15,92.77,95.29,87.71,88.29,11330800,80.56
2008-10-16,89.38,92.0,84.35,91.52,16271300,83.51
2008-10-17,91.75,95.91,87.71,90.78,15230700,82.83
2008-10-20,92.21,93.31,89.33,92.51,9747100,84.41
2008-10-21,92.22,92.46,88.57,88.86,9716400,81.08
2008-10-22,87.0,87.59,80.8,83.6,14198100,76.28
2008-10-23,84.09,85.89,81.0,84.35,12358000,76.97
2008-10-24,79.27,84.31,78.82,82.07,12287300,74.88
2008-10-27,80.27,84.5,79.01,79.66,11099100,72.69
2008-10-28,81.4,87.61,79.52,87.28,14205900,79.64
2008-10-29,87.74,91.0,86.25,88.2,12692000,80.48
2008-10-30,91.01,92.4,88.9,90.69,12033800,82.75
2008-10-31,90.9,94.19,89.03,92.97,10506300,84.83
2008-11-03,92.64,94.67,92.17,92.68,7686300,84.57
2008-11-04,94.76,94.76,92.07,93.4,10173000,85.22
2008-11-05,92.93,93.4,89.7,89.94,8706200,82.07
2008-11-06,87.68,88.83,84.28,85.15,12522000,78.13
2008-11-07,85.78,86.71,84.25,86.27,7927800,79.16
2008-11-10,87.99,88.1,82.74,83.87,9685100,76.96
2008-11-11,83.25,84.29,80.25,82.74,10013600,75.92
2008-11-12,80.73,82.4,79.57,79.74,11368400,73.17
2008-11-13,79.62,84.39,75.4,84.21,15103600,77.27
2008-11-14,82.63,85.4,79.5,80.33,12023700,73.71
2008-11-17,79.4,79.74,77.16,77.48,10315300,71.09
2008-11-18,79.13,80.93,77.0,80.08,13050600,73.48
2008-11-19,79.93,81.0,75.73,75.97,12606400,69.71
2008-11-20,75.0,78.39,70.51,71.74,17634700,65.83
2008-11-21,72.74,76.98,69.5,74.88,19804500,68.71
2008-11-24,75.74,82.09,75.0,79.89,15023200,73.3
2008-11-25,81.37,82.4,78.22,80.65,12519700,74.0
2008-11-26,79.52,81.79,78.61,81.67,8240600,74.94
2008-11-28,81.0,81.9,80.1,81.6,3908300,74.87
2008-12-01,80.95,81.36,76.79,76.9,10265000,70.56
2008-12-02,77.8,80.0,76.14,79.84,9305200,73.26
2008-12-03,78.62,81.0,76.99,80.67,9757800,74.02
2008-12-04,80.03,80.83,76.18,77.44,10914000,71.06
2008-12-05,76.78,81.5,75.31,80.59,11212000,73.95
2008-12-08,82.57,85.88,81.73,84.86,11177600,77.86
2008-12-09,83.82,85.43,82.2,82.69,9356400,75.87
2008-12-10,83.95,84.99,81.83,82.86,8187000,76.03
2008-12-11,81.5,82.86,79.77,80.58,10682400,73.94
2008-12-12,78.68,82.94,78.06,82.2,10381700,75.42
2008-12-15,82.51,83.54,80.0,82.77,8848200,75.95
2008-12-16,83.11,86.84,82.87,86.4,11559800,79.28
2008-12-17,85.44,87.27,84.66,85.84,8592000,78.76
2008-12-18,85.77,86.64,82.96,84.0,8029500,77.07
2008-12-19,85.22,85.22,82.97,83.52,13098600,76.63
2008-12-22,83.27,83.45,80.32,81.99,7083300,75.23
2008-12-23,82.35,82.81,80.13,80.6,6374400,73.95
2008-12-24,80.55,81.22,79.92,80.52,2415200,73.88
2008-12-26,80.93,81.8,80.55,81.33,3101300,74.62
2008-12-29,81.72,81.72,79.68,81.25,6062600,74.55
2008-12-30,81.83,83.64,81.52,83.55,5774400,76.66
2008-12-31,83.5,85.0,83.5,84.16,6667700,77.22
2009-01-02,83.89,87.59,83.89,87.37,7558200,80.17
2009-01-05,86.42,87.67,86.18,86.82,8315700,79.66
2009-01-06,87.11,90.41,86.37,89.23,9649500,81.87
2009-01-07,87.83,88.8,87.12,87.79,8455100,80.55
2009-01-08,87.81,88.14,85.98,87.18,7231800,79.99
2009-01-09,87.05,87.5,84.25,84.7,7440300,77.72
2009-01-12,84.57,86.6,84.42,85.71,8072700,78.64
2009-01-13,85.5,86.59,84.79,85.34,7657200,78.3
2009-01-14,84.2,84.82,82.11,83.19,9470000,76.33
2009-01-15,83.61,84.83,82.26,84.12,11734800,77.18
2009-01-16,84.61,85.74,83.08,84.92,11245300,77.92
2009-01-20,84.76,84.92,81.76,81.98,13800100,75.22
2009-01-21,86.29,91.6,86.0,91.42,24905000,83.88
2009-01-22,89.83,90.74,88.11,90.07,12350700,82.64
2009-01-23,88.4,90.7,87.81,89.49,10253700,82.11
2009-01-26,89.77,92.67,89.52,91.6,9840800,84.05
2009-01-27,91.77,91.97,90.5,91.66,8720800,84.1
2009-01-28,92.7,94.94,91.91,94.82,13407200,87.0
2009-01-29,93.58,94.58,92.02,92.51,9233500,84.88
2009-01-30,92.23,93.48,91.25,91.65,9617000,84.09
2009-02-02,90.6,91.86,89.69,90.93,9926400,83.43
2009-02-03,91.07,93.73,90.16,93.48,8864500,85.77
2009-02-04,93.74,94.91,91.82,92.83,10189800,85.18
2009-02-05,92.13,93.2,91.22,92.41,11622900,84.79
2009-02-06,92.51,97.1,91.65,96.14,13055900,88.69
2009-02-09,95.93,96.98,94.72,96.82,8165800,89.32
2009-02-10,95.58,96.82,92.96,93.27,13541300,86.05
